name,code,childrenUrl,comment,url
"Principalii indicatori economici si financiari ai intreprinderilor cu activitate principala de industrie, constructii, comert si servicii de piata CAEN Rev.2 si clase de marime",INT109C,matrix,,matrix
"Principalii indicatori economici si financiari consolidati, ai intreprinderilor cu activitate principala de industrie, constructii, comert si servicii de piata CAEN Rev.2",INT109E,matrix,,matrix
"Intreprinderi active, pe activitati ale economiei nationale la nivel de sectiune CAEN Rev.2 si pe forme juridice",INT110A,matrix,,matrix
"Intreprinderi active, pe activitati ale economiei nationale la nivel de sectiune CAEN Rev.2 si pe clase de marime",INT110B,matrix,,matrix
"Intreprinderi nou create, pe activitati ale economiei nationale la nivel de sectiune CAEN Rev.2 si pe forme juridice",INT111A,matrix,,matrix
"Intreprinderi nou create, pe activitati ale economiei nationale la nivel de sectiune CAEN Rev.2 si pe clase de marime",INT111B,matrix,,matrix
"Intreprinderi active nou create, rata de creare a acestora, pe regiuni de dezvoltare si evidenta PIB pe locuitor",INT111C,matrix,,matrix
"Distributia intreprinderilor active nou create, dupa tipul unitatii, pe regiuni de dezvoltare",INT111D,matrix,,matrix
"Numarul mediu de angajati ai intreprinderilor active nou create, dupa tipul unitatii, pe regiuni de dezvoltare",INT111E,matrix,,matrix
"Distributia intreprinderilor active nou create, dupa metoda de creare, pe regiuni de dezvoltare",INT111F,matrix,,matrix
"Distributia intreprinderilor active nou create, dupa clasa de marime a intreprinderii, pe regiuni de dezvoltare",INT111G,matrix,,matrix
"Ponderea numarului de angajati, dupa clasa de marime a intreprinderii, pe regiuni de dezvoltare",INT111H,matrix,,matrix
"Ponderea numarului de angajati, dupa tipul de angajare, pe regiuni de dezvoltare",INT111I,matrix,,matrix
"Distributia intreprinderilor active nou create, dupa numarul sediilor, pe regiuni de dezvoltare",INT111J,matrix,,matrix
"Distributia intreprinderilor active nou create, dupa locul principal in care se desfasoara activitatea, pe regiuni de dezvoltare",INT111K,matrix,,matrix
"Distributia intreprinderilor active nou create, pe medii de rezidenta si regiuni de dezvoltare",INT111L,matrix,,matrix
"Distributia intreprinderilor active nou create, pe tipuri de regiune",INT111M,matrix,,matrix
"Distributia intreprinderilor active nou create, pe sectoare de activitate si regiuni de dezvoltare",INT111N,matrix,,matrix
"Distributia intreprinderilor active nou create, dupa numarul de activitati, pe regiuni de dezvoltare",INT111O,matrix,,matrix
"Ponderea fortei de munca din intreprinderi active nou create cu capital strain, pe regiuni de dezvoltare",INT111P,matrix,,matrix
"Distributia intreprinderilor active nou create, pe nivele de dificultate in obtinerea contractelor si regiuni de dezvoltare",INT111Q,matrix,,matrix
"Distributia intreprinderilor active nou create cu dificultati legate de oferta, dupa tipul de dificultate si regiuni de dezvoltare",INT111R,matrix,,matrix
"Distributia intreprinderilor active nou create cu dificultati legate de cerere, dupa tipul de dificultate si regiuni de dezvoltare",INT111S,matrix,,matrix
"Distributia intreprinderilor active nou create, dupa varsta in ani a fondatorului/managerului, pe regiuni de dezvoltare",INT111T,matrix,,matrix
"Distributia intreprinderilor active nou create, dupa sexul fondatorului/managerului, pe regiuni de dezvoltare",INT111U,matrix,,matrix
"Distributia intreprinderilor active nou create, dupa nivelul de instruire a fondatorului/managerului, pe regiuni de dezvoltare",INT111V,matrix,,matrix
"Distributia intreprinderilor active nou create, dupa categoria socio-profesionala anterioara a fondatorului/managerului, pe regiuni de dezvoltare",INT111W,matrix,,matrix
"Ponderea intreprinderilor active nou create care fac investitii in primul an de activitate, pe regiuni de dezvoltare",INT111X,matrix,,matrix
"Situatia intreprinderilor nou create la un an de la infiintare, pe regiuni de dezvoltare",INT111Y,matrix,,matrix
"Intreprinderi nou create care au supravietuit, pe activitati ale economiei nationale la nivel de sectiune CAEN Rev.2 si pe clase de marime",INT112A,matrix,,matrix
"Intreprinderi desfiintate, pe activitati ale economiei nationale la nivel de sectiune CAEN Rev.2 si pe forme juridice",INT113A,matrix,,matrix
"Intreprinderi desfiintate, pe activitati ale economiei nationale la nivel de sectiune CAEN Rev.2 si pe clase de marime",INT113B,matrix,,matrix
Investitii nete pe forme de proprietate,INV101A,matrix,,matrix
Investitii nete pe elemente de structura,INV101B,matrix,,matrix
Investitii nete pe activitati ale economiei nationale la nivel de sectiune CAEN Rev.1,INV101C,matrix,,matrix
"Investitii nete in industrie, pe activitati la nivel de diviziune CAEN Rev.1",INV101D,matrix,,matrix
"Investitii nete pe activitati ale economiei nationale la nivel de sectiune si diviziune, CAEN REV.2",INV101E,matrix,,matrix
Investitii nete realizate pe surse de finantare,INV101F,matrix,,matrix
Indicii investitiilor nete pe activitati ale economiei nationale CAEN Rev.1 (1990 = 100 pentru perioada 1997-2002; 2000=100 incepand cu anul 2003),INV102A,matrix,,matrix
"Indicii investitiilor nete in industrie, pe activitati CAEN Rev.1 (1990 = 100 pentru perioada 1997-2002; 2000=100 incepand cu anul 2003)",INV102B,matrix,,matrix
"Indicii investitiilor nete pe elemente de structura, fata de perioada corespunzatoare din anul precedent",INV102C,matrix,,matrix
"Indicii investitiilor nete pe activitati ale economiei nationale la nivel de sectiune si diviziune, CAEN Rev.2 - an baza = an precedent",INV102D,matrix,,matrix
Rata medie lunara a inflatiei pe categorii de marfuri si servicii cumparate,IPC101A,matrix,,matrix
Indicii preturilor de consum - evolutia lunara fata de luna anterioara,IPC102A,matrix,,matrix
Indicii preturilor de consum - evolutia lunara fata de decembrie anul precedent,IPC102B,matrix,,matrix
Indicii preturilor de consum pe principalele marfuri si servicii - evolutia lunara fata de luna anterioara,IPC102C,matrix,,matrix
Indicii preturilor de consum pe principalele marfuri si servicii - evolutia lunara fata de decembrie anul precedent,IPC102D,matrix,,matrix
Indicii preturilor de consum pe principalele marfuri si servicii - evolutia lunara fata de luna corespunzatoare din anul precedent,IPC102E,matrix,,matrix
Judecatori,JUS101A,matrix,,matrix
Cauze intrate la instantele judecatoresti pe categorii de cauze,JUS102A,matrix,,matrix
Cauze penale si civile ce revin spre solutionare unui judecator,JUS103A,matrix,,matrix
Persoane condamnate definitiv  de instantele judecatoresti pe sexe,JUS104A,matrix,,matrix
Persoane minore condamnate definitiv de instantele judecatoresti pe tipuri de pedepse,JUS104B,matrix,,matrix
"Persoane condamnate definitiv de instantele judecatoresti pe macroregiuni, regiuni de dezvoltare si judete",JUS104C,matrix,,matrix
Persoane condamnate definitiv  pe categorii de infractiuni,JUS104D,matrix,,matrix
Persoane majore condamnate definitiv  de instantele judecatoresti pe tipuri de pedepse,JUS104E,matrix,,matrix
Persoane recidiviste condamnate definitiv  de instantele judecatoresti,JUS104F,matrix,,matrix
Persoane condamnate definitiv pe principalele infractiuni si medii de rezidenta,JUS104G,matrix,,matrix
Persoane condamnate definitiv aflate in penitenciare si centre educative dupa durata pedepselor(la sfarsitul anului),JUS105A,matrix,,matrix
Persoane condamnate/sanctionate definiv aflate in penitenciare (la sfarsitul anului),JUS105B,matrix,,matrix
"Persoane condamnate/sanctionate definitiv aflate in penitenciare (inclusiv centre de detentie si centre educative), pe judete si localitati (la sfarsitul anului)",JUS105C,matrix,,matrix
Persoane condamnate/sanctionate definitiv aflate in centre educative (la sfarsitul anului),JUS106A,matrix,,matrix
"Rata criminalitatii pe macroregiuni, regiuni de dezvoltare si judete",JUS107A,matrix,,matrix
"Rata infractionalitatii pe macroregiuni, regiuni de dezvoltare si judete",JUS107B,matrix,,matrix
Litigii civile intrate la instantele judecatoresti pe categorii de litigii civile,JUS108A,matrix,,matrix
"Infractiuni solutionate de politie si infractiuni declinate Parchetului, pe macroregiuni, regiuni de dezvoltare si judete",JUS109A,matrix,,matrix
"Infractiuni solutionate de politie si infractiuni declinate Parchetului pe categorii de infractiuni

",JUS109B,matrix,,matrix
"Persoane cercetate de politie pe medii de rezidenta si categorii de persoane
",JUS109C,matrix,,matrix
"Modificarea procentuala fata de trimestrul precedent a indicelui trimestrial al costului orar al fortei de munca, pe activitati ale economiei nationale CAEN Rev.2, serie bruta",LCI101A,matrix,,matrix
"Modificarea procentuala fata de trimestrul precedent a indicelui trimestrial al costului orar al fortei de munca, pe activitati ale economiei nationale CAEN Rev.2, serie ajustata dupa efectul zilelor lucratoare",LCI101B,matrix,,matrix
"Modificarea procentuala fata de trimestrul precedent a indicelui trimestrial al costului orar al fortei de munca, pe activitati ale economiei nationale CAEN Rev.2, serie ajustata dupa efectul zilelor lucratoare si sezonier",LCI101C,matrix,,matrix
"Modificarea procentuala fata de acelasi trimestru al anului precedent a indicelui trimestrial al costului orar al fortei de munca, pe activitati ale economiei nationale CAEN Rev.2, serie bruta",LCI101D,matrix,,matrix
"Modificarea procentuala fata de acelasi trimestru al anului precedent a indicelui trimestrial al costului orar al fortei de munca, pe activitati ale economiei nationale CAEN Rev.2, serie ajustata dupa efectul zilelor lucratoare",LCI101E,matrix,,matrix
"Modificarea procentuala fata de acelasi trimestru al anului precedent a indicelui trimestrial al costului orar al fortei de munca, pe activitati ale economiei nationale CAEN Rev.2, serie ajustata dupa efectul zilelor lucratoare si sezonier",LCI101F,matrix,,matrix
"Indicele trimestrial al costului orar al fortei de munca, pe activitati ale economiei nationale CAEN Rev.2, serie bruta (neajustata)",LCI101G,matrix,,matrix
"Indicele trimestrial al costului orar al fortei de munca, pe activitati ale economiei nationale CAEN Rev.2, serie ajustata dupa efectul zilelor lucratoare",LCI101H,matrix,,matrix
"Indicele trimestrial al costului orar al fortei de munca, pe activitati ale economiei nationale CAEN Rev.2, serie ajustata dupa efectul zilelor lucratoare si sezonier",LCI101I,matrix,,matrix
"Rata  locurilor de munca vacante pe macroregiuni, regiuni de dezvoltare si activitati ale economiei nationale (sectiuni) CAEN Rev.1",LMV101A,matrix,,matrix
"Rata  locurilor de munca vacante pe macroregiuni, regiuni de dezvoltare si activitati ale economiei nationale (sectiuni) CAEN Rev.2",LMV101B,matrix,,matrix
"Rata  locurilor de munca vacante pe macroregiuni, regiuni de dezvoltare si grupe majore de ocupatii (ISCO-88)",LMV101C,matrix,,matrix
"Rata  locurilor de munca vacante pe macroregiuni, regiuni de dezvoltare si grupe majore de ocupatii (ISCO-08)",LMV101D,matrix,,matrix
"Locuri de munca vacante pe macroregiuni, regiuni de dezvoltare si activitati ale economiei nationale (sectiuni) CAEN Rev.1",LMV102A,matrix,,matrix
"Locuri de munca vacante pe macroregiuni, regiuni de dezvoltare si activitati ale economiei nationale (sectiuni) CAEN Rev.2",LMV102B,matrix,,matrix
"Locuri de munca vacante pe macroregiuni, regiuni de dezvoltare si grupe majore de ocupatii (ISCO-88)",LMV102C,matrix,,matrix
"Locuri de munca vacante pe macroregiuni, regiuni de dezvoltare si grupe majore de ocupatii (ISCO-08)",LMV102D,matrix,,matrix
"Locuinte existente la sfarsitul anului pe forme de proprietate, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",LOC101A,matrix,,matrix
"Locuinte existente la sfarsitul anului pe forme de proprietate, judete si localitati",LOC101B,matrix,,matrix
"Camere de locuit existente la sfarsitul anului pe forme de proprietate, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",LOC102A,matrix,,matrix
"Suprafata locuibila existenta la sfarsitul anului pe forme de proprietate, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",LOC103A,matrix,,matrix
"Suprafata locuibila existenta la sfarsitul anului pe forme de proprietate, judete si localitati",LOC103B,matrix,,matrix
"Locuinte terminate in cursul anului pe surse de finantare, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",LOC104A,matrix,,matrix
"Locuinte terminate in cursul anului pe surse de finantare, judete si localitati",LOC104B,matrix,,matrix
"Locuinte terminate in cursul anului dupa numarul camerelor de locuit pe o locuinta, pe surse de finantare, macroregiuni, regiuni de dezvoltare si judete",LOC104C,matrix,,matrix
"Locuinte terminate in cursul anului  dupa dotarea cu instalatii a acestora, pe surse de finantare si medii de rezidenta",LOC104D,matrix,,matrix
"Suprafata construita a locuintelor terminate pe surse de finantare, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",LOC105A,matrix,,matrix
"Suprafata utila a locuintelor terminate pe surse de finantare, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",LOC106A,matrix,,matrix
"Suprafata locuibila a locuintelor terminate pe surse de finantare, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",LOC107A,matrix,,matrix
"Autorizatii de construire eliberate pentru cladiri pe tipuri de constructii, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",LOC108A,matrix,,matrix
"Autorizatii de construire eliberate pentru cladiri pe tipuri de constructii, judete si localitati",LOC108B,matrix,,matrix
Ariile protejate,PMI101A,matrix,,matrix
"Resurse de apa asigurate potrivit gradului de amenajare, pe surse de apa si bazine hidrografice",PMI102A,matrix,,matrix
Calitatea apelor de suprafata pe bazine hidrografice si clase de calitate,PMI103A,matrix,,matrix
"Cheltuieli pentru protectia mediului, pe activitati CAEN Rev.2 si categorii de cheltuieli",PMI105A,matrix,,matrix
"Cheltuieli pentru protectia mediului, pe activitati CAEN Rev.2 si domenii de mediu",PMI105B,matrix,,matrix
"Cheltuieli pentru protectia mediului pe sectoare de activitati, categorii de cheltuieli si categorii de producatori",PMI106A,matrix,,matrix
"Cheltuieli pentru protectia mediului, pe activitati CAEN Rev.1 si categorii de cheltuieli",PMI106B,matrix,,matrix
"Cheltuieli pentru protectia mediului, pe activitati CAEN Rev.1 si domenii de mediu",PMI106C,matrix,,matrix
"Populatia conectata la sistemele de canalizare si epurare a apelor uzate, macroregiuni, regiuni de dezvoltare si judete",PMI109A,matrix,,matrix
"Populatia deservita de sistemul public de alimentare cu apa, macroregiuni, regiuni de dezvoltare si judete",PMI109B,matrix,,matrix
Ape uzate generate pe sectoare de activitate,PMI110A,matrix,,matrix
Ape uzate colectate si evacuate pe tipuri de sisteme de canalizare,PMI110B,matrix,,matrix
Numarul de trepte al statiilor de epurare pe tipuri de statii,PMI111A,matrix,,matrix
Capacitatea statiilor de epurare exprimata in CBO5,PMI111B,matrix,,matrix
Debitul zilnic al statiilor de epurare pe tipuri de statii,PMI111C,matrix,,matrix
Namolul provenit de la statiile de epurare,PMI111D,matrix,,matrix
Captarea apei pe surse de captare si activitati economice,PMI112A,matrix,,matrix
"Contul fluxurilor materiale economie-mediu
",PMI113A,matrix,,matrix
Contul emisiilor de poluanti in aer,PMI114A,matrix,,matrix
"Contul emisiilor de poluanti in aer, pe activitati CAEN Rev.1",PMI114B,matrix,,matrix
"Contul emisiilor de poluanti in aer, pe activitati CAEN Rev.2",PMI114C,matrix,,matrix
Sectorul de bunuri si servicii de mediu pe activitati CAEN Rev.2 si domenii de mediu,PMI115B,matrix,,matrix
Contul taxelor de mediu pe categorii de taxe si activitati CAEN Rev.2,PMI116A,matrix,,matrix
"Contul de cheltuieli pentru protectia mediului pe caracteristici economice, categorii de producatori si domenii de mediu",PMI117A,matrix,,matrix
Numarul mediu al pensionarilor dupa sistemul de pensionare,PNS101A,matrix,,matrix
"Numarul mediu al pensionarilor de asigurari sociale de stat dupa nivelul pensiei, la sfarsitul anului",PNS101B,matrix,,matrix
"Numarul mediu trimestrial / anual al pensionarilor pe tipuri de asigurari sociale, macroregiuni, regiuni de dezvoltare si judete",PNS101D,matrix,,matrix
Numarul mediu trimestrial / anual al pensionarilor pe sisteme de pensionare si tipuri de asigurari sociale,PNS101F,matrix,,matrix
Pensia medie lunara dupa sistemul de pensionare,PNS102A,matrix,,matrix
"Pensia medie lunara de asigurari sociale de stat si agricultori, pe macroregiuni, regiuni de dezvoltare si judete, pe trimestre si ani",PNS102D,matrix,,matrix
"Pensia medie lunara a pensionarilor pe sisteme de pensionare si tipuri de asigurari sociale, trimestre si ani",PNS102F,matrix,,matrix
Bilete pentru tratament balnear si odihna acordate prin asigurarile sociale,PNS103A,matrix,,matrix
"Bilete pentru tratament balnear si odihna acordate prin asigurarile sociale de stat, pe statiuni balneoclimaterice",PNS103B,matrix,,matrix
"Indicii pensiei medii reale a pensionarilor de asigurari sociale de stat, inclusiv pensiile M.Ap., M.A.I., S.R.I",PNS106A,matrix,,matrix
"Populatia rezidenta la 1 ianuarie pe grupe de varsta si varste, sexe si medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP105A,matrix,,matrix
"Populatia rezidenta la 1 iulie pe grupe de varsta si varste, sexe, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP106A,matrix,,matrix
"POPULATIA DUPA DOMICILIU la 1 ianuarie pe grupe de varsta si varste, sexe, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP107A,matrix,,matrix
"POPULATIA DUPA DOMICILIU in varsta de munca la 1 ianuarie pe medii de rezidenta si sexe, macroregiuni, regiuni de dezvoltare si judete",POP107B,matrix,,matrix
"POPULATIA DUPA DOMICILIU la 1 ianuarie pe grupe de varsta si varste, sexe, judete si localitati",POP107D,matrix,,matrix
"POPULATIA DUPA DOMICILIU la 1 iulie pe grupe de varsta si varste, sexe, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP108B,matrix,,matrix
POPULATIA DUPA DOMICILIU la 1 iulie pentru grupa de varsta oficiala corespunzatoare invatamantului prescolar pe judete si localitati,POP108C,matrix,,matrix
"POPULATIA DUPA DOMICILIU la 1 iulie pe grupe de varsta si varste, sexe, judete si localitati",POP108D,matrix,,matrix
"Varsta medie a populatiei rezidente la 1 iulie pe sexe, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP109A,matrix,,matrix
"Varsta medie a populatiei dupa domiciliu la 1 iulie pe sexe, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP110A,matrix,,matrix
"Populatia la 1 ianuarie pe grupe de varste, varste si sexe",POP111A,matrix,,matrix
"Populatia la 1 iulie pe grupe de varste, varste si sexe",POP112A,matrix,,matrix
"Nascuti vii pe sexe, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP201A,matrix,,matrix
"Nascuti vii pe grupe de varsta ale tatalui si grupe de varsta ale mamei, macroregiuni, regiuni de dezvoltare si judete",POP201B,matrix,,matrix
"Nascuti vii dupa rangul nascutului viu , pe grupe de varsta ale mamei",POP201C,matrix,,matrix
Nascuti vii pe judete si localitati,POP201D,matrix,,matrix
Nascuti vii dupa locul nasterii si asistenta acordata la nastere,POP201E,matrix,,matrix
"Varsta medie a mamei la nastere, pe medii de rezidenta",POP201F,matrix,,matrix
"Intreruperi de sarcina, pe grupe de varsta ale mamei",POP201G,matrix,,matrix
"Nascuti vii cu resedinta obisnuita in Romania pe sexe, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP201H,matrix,,matrix
"Nascuti vii cu resedinta obisnuita in Romania pe grupe de varsta ale tatalui si grupe de varsta ale mamei, macroregiuni, regiuni de dezvoltare si judete",POP201I,matrix,,matrix
"Nascuti vii cu resedinta obisnuita in Romania dupa rangul nascutului viu, pe grupe de varsta ale mamei",POP201J,matrix,,matrix
Nascuti vii cu resedinta obisnuita in Romania pe judete si localitati,POP201K,matrix,,matrix
Nascuti vii cu resedinta obisnuita in Romania dupa locul nasterii si asistenta acordata la nastere,POP201L,matrix,,matrix
"Varsta medie a mamei la nastere, pe medii de rezidenta pentru nascutii-vii cu resedinta obisnuita in Romania",POP201M,matrix,,matrix
"Rata de natalitate pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP202A,matrix,,matrix
"Rata de natalitate pentru nascutii-vii cu resedinta obisnuita in Romania pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP202B,matrix,,matrix
"Rata de fertilitate pe medii de rezidenta, grupe de varsta ale mamei, macroregiuni, regiuni de dezvoltare si judete",POP203A,matrix,,matrix
"Rata de fertilitate pentru nascutii-vii cu resedinta obisnuita in Romania pe medii de rezidenta, grupe de varsta ale mamei, macroregiuni, regiuni de dezvoltare si judete",POP203B,matrix,,matrix
Nascuti morti pe grupe de varsta ale mamei,POP204A,matrix,,matrix
"Nascuti morti pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP204B,matrix,,matrix
Nascuti morti pe judete si localitati,POP204C,matrix,,matrix
Nascuti morti cu resedinta obisnuita in Romania pe grupe de varsta ale mamei,POP204D,matrix,,matrix
"Nascuti morti cu resedinta obisnuita in Romania pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP204E,matrix,,matrix
Nascuti morti cu resedinta obisnuita in Romania pe judete si localitati,POP204F,matrix,,matrix
"Rata mortinatalitatii pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP205A,matrix,,matrix
"Rata mortinatalitatii pentru nascutii morti cu resedita obisnuita in Romania pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP205B,matrix,,matrix
"Decedati pe sexe, medii de rezidenta si grupe de varsta",POP206A,matrix,,matrix
"Decedati pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP206B,matrix,,matrix
"Decedati pe cauze de deces, macroregiuni, regiuni de dezvoltare si judete",POP206C,matrix,,matrix
Decedati pe judete si localitati,POP206D,matrix,,matrix
"Decedati pe sexe, grupe de varsta, macroregiuni, regiuni de dezvoltare si judete",POP206E,matrix,,matrix
Decedati pe sexe si cauze de deces,POP206F,matrix,,matrix
"Decedati cu resedinta obisnuita in Romania pe sexe, medii de rezidenta si grupe de varsta",POP206G,matrix,,matrix
"Decedati cu resedinta obisnuita in Romania pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP206H,matrix,,matrix
"Decedati cu resedinta obisnuita in Romania pe cauze de deces, macroregiuni, regiuni de dezvoltare si judete",POP206I,matrix,,matrix
Decedati cu resedinta obisnuita in Romania pe judete si localitati,POP206J,matrix,,matrix
"Decedati cu resedinta obisnuita in Romania pe sexe, grupe de varsta, macroregiuni, regiuni de dezvoltare si judete",POP206K,matrix,,matrix
Decedati cu resedinta obisnuita in Romania pe sexe si cauze de deces,POP206L,matrix,,matrix
"Rata mortalitatii pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP207A,matrix,,matrix
Rata mortalitatii pe grupe de varsta si sexe,POP207B,matrix,,matrix
"Rata mortalitatii pentru decedatii cu resedinta obisnuita in Romania pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP207C,matrix,,matrix
Rata mortalitatii pentru decedatii cu resedinta obisnuita in Romania pe grupe de varsta si sexe,POP207D,matrix,,matrix
"Decedati sub 1 an, pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP208A,matrix,,matrix
Decedati sub 1 an pe grupe de varsta,POP208B,matrix,,matrix
Decedati sub 1 an pe  judete si localitati,POP208C,matrix,,matrix
"Decese sub 1 an, pe cauze de deces",POP208D,matrix,,matrix
"Decedati sub 1 an cu resedinta obisnuita in Romania, pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP208E,matrix,,matrix
Decedati sub 1 an cu resedinta obisnuita in Romania pe grupe de varsta,POP208F,matrix,,matrix
Decedati sub 1 an cu resedinta obisnuita in Romania pe judete si localitati,POP208G,matrix,,matrix
"Decese sub 1 an cu resedinta obisnuita in Romania, pe cauze de deces",POP208H,matrix,,matrix
"Rata mortalitatii infantile pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP209A,matrix,,matrix
"Rata mortalitatii infantile pentru decedatii cu resedinta obisnuita in Romania, pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP209B,matrix,,matrix
"Casatorii pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP210A,matrix,,matrix
Casatorii dupa grupa de varsta a sotilor,POP210B,matrix,,matrix
Casatorii dupa starea civila anterioara a sotilor,POP210C,matrix,,matrix
Casatorii pe judete si localitati,POP210D,matrix,,matrix
"Rata de nuptialitate pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP211A,matrix,,matrix
"Divorturi pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP212A,matrix,,matrix
Divorturi pe judete si localitati,POP212B,matrix,,matrix
Divorturi dupa grupa de varsta a sotilor,POP212C,matrix,,matrix
Divorturi dupa durata casatoriei,POP212D,matrix,,matrix
"Divorturi dupa numarul copiilor minori ramasi dupa desfacerea casatoriei, pe macroregiuni, regiuni de dezvoltare si judete",POP212E,matrix,,matrix
"Rata de divortialitate pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP213A,matrix,,matrix
"Sporul natural al populatiei pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP214A,matrix,,matrix
"Sporul natural al populatiei rezidente pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP214B,matrix,,matrix
"Rata sporului natural al populatiei pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP215A,matrix,,matrix
"Rata sporului natural al populatiei rezidente pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP215B,matrix,,matrix
"Varsta medie a sotilor la casatorie pe medii de rezidenta, sexe, macroregiuni, regiuni de dezvoltare si judete",POP216A,matrix,,matrix
"Varsta medie la prima casatorie pe medii de rezidenta, sexe, macroregiuni, regiuni de dezvoltare si judete",POP216B,matrix,,matrix
"Durata medie a vietii pe medii de rezidenta, sexe, pe macroregiuni, regiuni de dezvoltare si judete",POP217A,matrix,,matrix
Stabiliri de domiciliu pe medii de rezidenta si grupe de varsta,POP301A,matrix,,matrix
"Stabiliri de domiciliu pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP301B,matrix,,matrix
Stabiliri de domiciliu pe medii de rezidenta si sexe,POP301C,matrix,,matrix
Plecari cu domiciliul pe medii de rezidenta si grupe de varsta,POP302A,matrix,,matrix
"Plecari cu domiciliul pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP302B,matrix,,matrix
Plecari cu domiciliu pe medii de rezidenta si sexe,POP302C,matrix,,matrix
Soldul schimbarilor de domiciliu pe medii de rezidenta si grupe de varsta,POP303A,matrix,,matrix
"Soldul schimbarilor de domiciliu pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP303B,matrix,,matrix
"Stabiliri de resedinta pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP304A,matrix,,matrix
Stabiliri de resedinta pe judete si localitati,POP304B,matrix,,matrix
"Plecari cu resedinta pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP305A,matrix,,matrix
Plecari cu resedinta pe judete si localitati,POP305B,matrix,,matrix
"Soldul schimbarilor de resedinta pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP306A,matrix,,matrix
Stabiliri cu domiciliul (inclusiv migratia internationala) pe judete si localitati,POP307A,matrix,,matrix
"Stabiliri cu domiciliul (inclusiv migratia internationala) pe macroregiuni, regiuni de dezvoltare si judete",POP307B,matrix,,matrix
Plecari cu domiciliul (inclusiv migratia internationala) pe judete si localitati,POP308A,matrix,,matrix
"Plecari cu domiciliul (inclusiv migratia internationala) pe macroregiuni, regiuni de dezvoltare si judete",POP308B,matrix,,matrix
"Emigranti definitivi pe sexe, macroregiuni, regiuni de dezvoltare si judete de plecare",POP309A,matrix,,matrix
"Emigranti definitivi pe grupe de varsta, macroregiuni, regiuni de dezvoltare si judete de plecare",POP309B,matrix,,matrix
Emigranti definitivi pe nationalitati,POP309C,matrix,,matrix
Emigranti definitivi dupa tara de destinatie,POP309D,matrix,,matrix
Emigranti definitivi pe judete si localitati de plecare,POP309E,matrix,,matrix
"Imigranti definitivi pe sexe, macroregiuni, regiuni de dezvoltare si judete de sosire",POP310A,matrix,,matrix
"Imigranti definitivi pe grupe de varsta, macroregiuni, regiuni de dezvoltare si judete de sosire",POP310B,matrix,,matrix
Imigranti definitivi pe nationalitati,POP310C,matrix,,matrix
Imigranti definitivi dupa tara de provenienta,POP310D,matrix,,matrix
Imigranti definitivi pe judete si localitati de destinatie,POP310E,matrix,,matrix
